Year;Month;Day;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24
2021;01;01;0.08920023486441866;0.09440117816676843;0.09486333672569373;0.09660311531763802;0.09773641291810845;0.09038108465069994;0.09434710507270953;0.09205712983694052;0.08414718965556231;0.0775064812176312;0.07757791889997058;0.08528372763869099;0.09296070470633466;0.09909794739579798;0.10456253352782867;0.10712621898817194;0.10920339869281044;0.11783226462672727;0.11245425130605875;0.09586026890110137;0.07722772033380824;0.06946421421625165;0.06787184408711577;0.0779361582649207
2021;01;02;0.10314129203699932;0.1322735423027342;0.15443137537598664;0.1685930247416152;0.1691326594974783;0.15656642501752718;0.17216534635999725;0.2033120671913517;0.22157524345839832;0.22478998541285025;0.2117561382499943;0.2005956868399032;0.20317251724449875;0.20716412895492678;0.20442562001040318;0.1963395380735916;0.17638430433995972;0.14817181864441276;0.12201664518171744;0.11864978910826147;0.12134187699301173;0.13256294660424722;0.14812504285681977;0.1729839899812289
2021;01;03;0.19058731200669424;0.18934186364972744;0.18794866295768595;0.18845711864215117;0.1837429446819097;0.1731279563290137;0.18747056245335503;0.2033966316122758;0.2149833824094805;0.22999210846506996;0.24892165128796612;0.23733276454757218;0.2163225829432119;0.19905128208607545;0.1829255210665581;0.17114015853630954;0.1653817578080828;0.164978414410747;0.16576796017368883;0.17349142513060586;0.1831085397019246;0.19513767996471942;0.2122953271366216;0.23319772587466353
2021;01;04;0.2489771131012959;0.26873059920392606;0.29215743198317384;0.3021486731347672;0.2912163905285297;0.2653808428884818;0.25630584164461634;0.25052669256168436;0.23598054549155303;0.22528176425356766;0.21822460026686566;0.2197671655698034;0.22897282425311527;0.23412915439762982;0.23576759323337182;0.23046391048691678;0.22599325429133593;0.21791259119795553;0.2080858546486645;0.2049837579437772;0.19845063188366469;0.2043019853223873;0.21835471583327676;0.26252909344822123
2021;01;05;0.2851698444037361;0.2986781676730669;0.31496035970328157;0.32341287977474725;0.3212998785534975;0.30531107345591063;0.30191838184408715;0.3048649138340457;0.3091864143881313;0.3142770731845218;0.31766656206888755;0.31674461779406105;0.30925596275188266;0.2999945190763733;0.2915740661962593;0.28410502713888325;0.2657591806318836;0.25522663048148897;0.24764889126354106;0.2605506011262636;0.27100120394870747;0.2832592456521247;0.29040607458669737;0.2944841400366375
2021;01;06;0.30647957290182504;0.3194836504059525;0.32614774249722955;0.3288681286609222;0.32866529117760135;0.324432628174684;0.32454113395300455;0.32876879729515796;0.33623749372413325;0.3490720037542122;0.35432896533007663;0.34504666395277833;0.33670577583282446;0.3429491259018025;0.3420029790578284;0.3372128343171178;0.3333280480358233;0.32356644458013883;0.3097110512924893;0.3064284777348079;0.3107160217789538;0.3255851018838907;0.35312454101363727;0.3746947582377818
2021;01;07;0.39006695784426804;0.4041029506750798;0.4172803633217993;0.42475439355903843;0.4237993785195739;0.4166155106633195;0.4243072134020851;0.42496829963588667;0.41757274916887177;0.415701831987697;0.41554039645385255;0.4048858662957685;0.3767350157179365;0.3406534522921048;0.3063020909378745;0.2799862181966212;0.26069140364565657;0.24581459133364994;0.2158930322048081;0.21017744645724495;0.20053329352963786;0.19543233891942008;0.19593050003392357;0.21828017617658363
2021;01;08;0.2530430213492548;0.26760809552886894;0.2795619405432299;0.2892298064092996;0.29311052491123324;0.2791600150394644;0.2786810082095122;0.2969618248637402;0.32256552717280684;0.36037101601194105;0.3751790259402493;0.38288765587896056;0.3857864728498088;0.3798050427437411;0.3581405411945632;0.3307354044824388;0.31644334554583076;0.28042602223126845;0.2376848913313884;0.23331938145961958;0.23637522355655066;0.2522909118664766;0.26022643485537233;0.2722306168442002
2021;01;09;0.2939655427776647;0.3132561558902685;0.3239836217970464;0.32470899427821875;0.32217375048058433;0.31703295395436143;0.3314784040075084;0.3598205727435149;0.3751599676594974;0.38022908349729734;0.38301956600402554;0.3894851034669923;0.39770516464255823;0.39674471617251283;0.3772174560689327;0.34830844290657437;0.32530385632222897;0.320235363774114;0.31404513908677656;0.3288080401203156;0.3444649054662233;0.342879667322523;0.3343136697424068;0.33339127835447907
2021;01;10;0.3416189611461655;0.3546919455186918;0.3746231395164754;0.37009506174095924;0.360957215211344;0.34408708290928824;0.3700901143225456;0.38685008119049236;0.39411165366261836;0.3620618391116538;0.34712591638962387;0.3432575919895062;0.3350344811950155;0.316596491168555;0.28840172241445594;0.2534376714838184;0.21230451116086568;0.17838790069430308;0.1564677266662143;0.15866030599090847;0.16208609629780402;0.17126798980030303;0.1927152380306217;0.2255771776692222
