Year;Month;Day;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24
2021;01;01;0.0014639622172134352;0.004139036939644356;0.004584092712246396;0.003991951097754362;0.003917159253693925;0.0025812027464729797;0.0022234371566908716;0.0011462560146923708;0.0008340777026462909;0.0009245400868185926;0.0011462560146923708;0.0027439304199014802;0.0042366301444193896;0.0042366301444193896;0.0037876143668085587;0.0034583320644460845;0.002506184005342654;0.0010515675265047042;0.001532713573754052;0.004151326596543927;0.005898280774689008;0.007536005459554168;0.00905166968862171;0.007779346289339633
2021;01;02;0.0064763470573503314;0.006155146523082006;0.006247498923115405;0.006777289615159818;0.006367572743968569;0.004734282844978685;0.0035930799398948;0.001708955672426743;0.0003731231071040924;0.0005791019701143596;0.002994233976124863;0.004260640829785428;0.0042151487853743785;0.0034627773436847614;0.002526175882794859;0.0016720397779447227;0.0012956023123799787;0.0006257340429084018;0.0013137419901494169;0.002349457617497275;0.002579503197261854;0.0025475542866683102;0.0029058142582852942;0.003491136689206073
2021;01;03;0.0037730278236914245;0.0033884224643125154;0.002459485407796949;0.0016855738041572448;0.0015228839469070554;0.0014175010101009882;0.0019109080056765842;0.000437144870189482;7.989187745220116e-05;0.0017430894064612902;0.00639442162117036;0.012753557600801376;0.020326721295600585;0.025950998079973253;0.02649777020619413;0.02135688943150509;0.01278254299190247;0.006963892152934276;0.0059468967109107315;0.006805895458719388;0.006994218532431725;0.007839018006511355;0.008180429593455173;0.011640668503213925
2021;01;04;0.017464854954503665;0.021458102295684067;0.021742574630603532;0.02174805282577842;0.015137524342599532;0.009652003748226038;0.008188309015777596;0.006130327047332818;0.008042600592703886;0.012137907404624743;0.014208017271892462;0.015099714917772743;0.016885568853827495;0.018186564621420796;0.017428562334084623;0.014494801143668069;0.009353066040570984;0.006312695759245332;0.0070436691960931415;0.008695715710827256;0.008125295617330297;0.00664075467902159;0.005658443384255751;0.006075472435094723
2021;01;05;0.006320561123632995;0.007260173027798614;0.00863355802654642;0.009477370122714717;0.009651874855997961;0.00849050920778024;0.007045817589114253;0.005212019300442422;0.005749807020619391;0.010078038191835665;0.012558026688371271;0.012010191551882415;0.01064053055346853;0.010123941263878406;0.00813577366224221;0.004118437231822314;0.001335111286417881;0.00030089563402620477;0.0005075488521579241;0.0016811285249185765;0.001488484113865915;0.001268487336171617;0.0024042484765005173;0.004232927130812236
2021;01;06;0.005133305267551519;0.0052990720928290935;0.00549620870690373;0.00524848912263125;0.00540476805242506;0.0053636064529593245;0.004487874154770833;0.0018493840888220842;0.001738796777694282;0.004037006177477226;0.0054298508556640535;0.005417219467401263;0.006506718974872658;0.00935459749561729;0.009861499315468699;0.008599469830536732;0.006454329343016924;0.00339652244761664;0.002377408706903733;0.003102228207696775;0.0037368892395024445;0.003912343534518711;0.004074900342265611;0.003681871483429308
2021;01;07;0.005695112780699524;0.005971846464646433;0.004807004699891451;0.0033466908506552704;0.0025933789548376134;0.0025892950079305253;0.0029825143334167915;0.0019012870606895244;0.00283493410969195;0.004968410985891963;0.006189790082644605;0.0065457895984639605;0.006908694423574566;0.007227445421153661;0.0061136235912847255;0.003791613573754041;0.0015917109358043048;0.0007800473244844979;0.0022619300442440734;0.00480309161866597;0.00547910471658733;0.005027828483178856;0.004976020744636408;0.019454152091159478
2021;01;08;0.03558771440020029;0.02537447869605139;0.011914134752483466;0.006552031045997128;0.005416849027464704;0.004142968236079783;0.004098663143835024;0.005932992244761637;0.010414407162534407;0.02644516555639031;0.04670265101427494;0.05267833849236159;0.05761752253944398;0.059583598180148536;0.05962911893313294;0.06005835151515147;0.04985575284247431;0.035743187311127765;0.03298360595208276;0.02936013726521408;0.026974743409299562;0.025939189540028364;0.02744938329576756;0.028921844644795015
2021;01;09;0.03110131705484594;0.03229589419818012;0.034090836881208744;0.03649654474497031;0.03567635329326317;0.03608932572000999;0.0360567402704733;0.03681274681526;0.04697898911428326;0.06494451434176467;0.07346164632273137;0.06521259762918435;0.05408385593956083;0.047936123758243555;0.04510293889306281;0.041968327581601086;0.03368111723850066;0.02548574669838883;0.0230161214124718;0.02601897569079219;0.031113906469655207;0.0356947836213373;0.039181177452208;0.04388842590366471
2021;01;10;0.049211519968277814;0.05840341929209445;0.06116691234660654;0.06150931131146169;0.06193469872276478;0.059759474789214416;0.04747709976625758;0.037157389406461266;0.0366531836213373;0.04050736174972867;0.04494776494699052;0.043690534351782224;0.03918429639368893;0.03243547600801398;0.026883921078554085;0.02310624345103928;0.015060169513314936;0.00802328445613154;0.006744104057099909;0.009181543041990125;0.010202661632857468;0.011217635395275039;0.012267805901995128;0.009939339418983196
2021;01;11;0.009024022514400171;0.010261841739711125;0.011266025820185294;0.01198447220970027;0.01321750442440935;0.013615538083312428;0.011355442023541166;0.008442079580933274;0.0078924951999332;0.008188309015777596;0.00719387892979379;0.006988536605726681;0.009190205317639168;0.012977769989147644;0.015371436079806306;0.01372427180899905;0.009067747099090046;0.005636437549044132;0.005923182218883019;0.009025333408464781;0.01009035794306699;0.010554835578929759;0.010473253259871407;0.010053992461808128
2021;01;12;0.010338343626346069;0.011584035937891271;0.011946759403956883;0.012032254804240704;0.011503555831037604;0.008818167593288212;0.006443504616412024;0.0033523321896652193;0.001914821086902055;0.003054428783704788;0.005232753443526144;0.008378943626346062;0.00935950706235909;0.008118733425160679;0.006433151899156836;0.004253859462392501;0.0022134653727356015;0.002009509575089721;0.004008200759662728;0.005376048760330543;0.006600724000333885;0.005952795041322287;0.00520055664913596;0.0036193980048417813
2021;01;13;0.0029092420652808816;0.003280342107020595;0.0037718877953084123;0.0030895786042240136;0.00249487261874943;0.001865766800233723;0.0015609867935553743;0.0008340777026462909;0.00016464639786291924;0;0.0003731231071040924;0.00030089563402620477;0.0003512412137907844;0.0006062169463227213;0.0011462560146923708;0.0012796369646881967;0.0006062169463227213;0.00016464639786291924;0.0004995805325987063;0.0009855892228065656;0.000820601093580417;0.0006541977293596957;0.0014354320060105008;0.0036167292929292633
