Year,Month,Day,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
2021,01,01,0.005272146197512295,0.007302730261290555,0.010749512162951804,0.012979634067952208,0.016857736755989592,0.011729050404875166,0.006306011010935761,0.009671874455296728,0.018371795283412585,0.02268985371066028,0.023567237248518204,0.025341941556056385,0.02826594103013602,0.03035641321479251,0.029790635203272336,0.026541759504132196,0.018100491485098884,0.00902577809499954,0.007943032632106151,0.006227932131229625,0.0057437000083479265,0.005536933341681255,0.006847720919943218,0.009027308164287474
2021,01,02,0.0129143014108022,0.017929627397946367,0.01900434850989226,0.01784172938475661,0.018241131354870953,0.018840975189915628,0.01486615956256777,0.020045684489523284,0.02671074822606222,0.03661746794390177,0.04557216215877779,0.05007788751982632,0.05109848302028543,0.05210260057600798,0.04965696498873022,0.03960306558143413,0.024145540921612783,0.010754895124801697,0.008136882210535074,0.007025500809750377,0.008692676558978193,0.011506412238083272,0.014072655229985775,0.017845736313548678
2021,01,03,0.023711864446113985,0.029773456966357737,0.04217268945654891,0.04285724999582598,0.03822364425244171,0.03174414103013603,0.025659717054845932,0.028355815184906884,0.04114473346690038,0.051669823966942106,0.06572980029217794,0.07291578237749387,0.07132716939644371,0.06398331178729437,0.05393986805242503,0.04359153086234239,0.03343066241756404,0.021093097387094074,0.021147546514734085,0.022380274814258257,0.023923300517572393,0.023010424042073617,0.023860427890474968,0.026643486351114402
2021,01,04,0.029559878837966392,0.036386348860505825,0.03684285679105094,0.040334683279071665,0.0412354787795308,0.0394919929960764,0.040243472293179684,0.06161200375657396,0.08006726939644372,0.0877782460555972,0.08887009848067443,0.09158866811920854,0.08991696373653893,0.08489294953668915,0.08079658882210529,0.06980706760998409,0.04939874498706064,0.02972541460889887,0.028489666758494004,0.02818819200267131,0.025914611611987614,0.02688240288838798,0.028560616203355822,0.03151968847983966
2021,01,05,0.032406313415143134,0.030890526629935668,0.03100003132982716,0.029884443425995454,0.03004357104098835,0.030915608047416256,0.03032430254612234,0.04382365336004669,0.06827527548209361,0.08431105411970942,0.09192853062859997,0.09214402609566734,0.08211498259454035,0.0632017728024041,0.05010312574505378,0.036817808239418943,0.023394682719759537,0.015477933107938846,0.013610980741297221,0.019212427456381957,0.02296842276483841,0.024367401778111645,0.028944491176225003,0.036610405033809114
2021,01,06,0.04608675214124712,0.056129302345771716,0.07006707744386005,0.07765378150095995,0.07901646155772594,0.07339985967109101,0.06207035260038394,0.062159029309625136,0.07959954174805907,0.1024258331830703,0.11067072368311201,0.12336736381167035,0.13098735499624334,0.12353691066867009,0.10967527889640198,0.08875227521495942,0.059948870573503586,0.037392994356791,0.02988609466566485,0.02650396195842719,0.026352489640203647,0.027851772543617946,0.027757132364971977,0.03117402485182396
2021,01,07,0.03650312435929537,0.03812381019283741,0.04445739631020945,0.04616755576425405,0.04558825421988472,0.039616023257367,0.028832392011019236,0.03501038266132393,0.05585557633358371,0.06668493424325897,0.0717913864763335,0.07619829247850396,0.07913070495867762,0.0752996138909758,0.059173418407212554,0.04406791504299186,0.025627499273728975,0.013437366766841935,0.011345061983471036,0.012495534994573797,0.013998387862091946,0.018622765472910877,0.022403111812338207,0.02556173242340757
2021,01,08,0.03135530956674174,0.03354369985808491,0.03396900114366802,0.04802656713415138,0.060263793229818785,0.05840837142499365,0.04960904300859831,0.05585374373486931,0.0699595579931546,0.07913160898238576,0.07706843174722422,0.07522370300525912,0.07550455706653302,0.07769061760581009,0.07567675026296013,0.0609292393855914,0.03718178874697382,0.019510952750646928,0.018030628808748617,0.020255005033809132,0.025520823658068247,0.03129420934969525,0.03657630634443603,0.04157222868352946
2021,01,09,0.044721086192503486,0.04486402789882289,0.0429457607897153,0.046774010894064556,0.051142528349611784,0.057038038250271275,0.0645556765422823,0.0803589495700809,0.10761012354119703,0.1361444547458051,0.1529066284915268,0.16572521562734782,0.1552917863427664,0.13760698489857243,0.12247358014024537,0.09388896988062437,0.0529995313047833,0.033773543092077744,0.03231180490024204,0.03468054083813335,0.041645332857500564,0.040514189247850343,0.04623754238250265,0.05069293127139155
2021,01,10,0.050670526287670034,0.04903349555889468,0.05128267799482422,0.05534143024459463,0.053411101761415745,0.0528654864930294,0.04752405812672173,0.05820814319225306,0.07852797680106845,0.09332789275398608,0.09894451285583099,0.09704677120794716,0.08884186584856828,0.07709076189164366,0.05750579519993317,0.03810522800734613,0.022869381459220257,0.011471452884214006,0.009121322297353662,0.010660179313799121,0.013152133951081025,0.013651619250354746,0.017882302754820882,0.01932960566825271
2021,01,11,0.02105576967192581,0.022312582903414244,0.019605256740963285,0.017996500617747675,0.01514595477084893,0.010823089732031008,0.006932989423157149,0.008078560589364691,0.019499978145087183,0.032168634911094354,0.03952114568828777,0.039339480040070055,0.03815734381834872,0.04102272270640282,0.03977855769262872,0.03217984690708736,0.019846970882377444,0.013776204875198223,0.012144113807496424,0.008612938717756027,0.0046504309625177,0.002275160155271708,0.004329201719676076,0.009213617280240385
