Year;Month;Day;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24
2021;01;01;0.14703702908383648;0.14328875771761987;0.1358597270280661;0.13080754811497836;0.12890486260940356;0.12207436201008659;0.12489179659407015;0.13003491858335026;0.13169031379333734;0.14180376212768842;0.1557879660537802;0.1668423805323744;0.17313969310446206;0.17538620700183183;0.18153972080873867;0.19381353427414796;0.20770588020444625;0.213004424768754;0.21360537756971296;0.2327917872085397;0.24965013049279686;0.25833699877875027;0.25413656817513613;0.25500368365108433
2021;01;02;0.25141727061989727;0.2487024600266865;0.24718246070515856;0.24177687563606756;0.23019019166836285;0.21028142151208806;0.21182025680168257;0.2132982879887825;0.20327343906189924;0.20016835108668607;0.2085891040776172;0.21713524266684753;0.21918155924192054;0.22322334147499828;0.23043474704299247;0.23062047990591852;0.2193051636248502;0.1970395476852794;0.17792959608295447;0.17444473788361942;0.17851217947848103;0.19134221837754706;0.21080628084220993;0.22883473222968537
2021;01;03;0.2427822969672297;0.25711274713345544;0.26682996946875637;0.27792057602279663;0.28270511601872583;0.276037773820024;0.27441461225320574;0.26082391761087365;0.258875282470543;0.2765401412352715;0.30125873894655897;0.3121869634982021;0.2959123930841079;0.27560671167198136;0.26201707284528575;0.2515251822828324;0.2421766385100753;0.23148181084198383;0.22771408021801567;0.23459598333220252;0.24233766096750112;0.24524030271162672;0.2568223235407196;0.2771424013388516
2021;01;04;0.29002424248592173;0.2960391819888278;0.2922689484813533;0.2858701722188298;0.28024485525928944;0.2667364226428749;0.25117364723974944;0.23820429291901304;0.23289204208788475;0.23575130752877854;0.23959658966008548;0.24559606113033444;0.2547885833502951;0.26449992027953045;0.27063056799421037;0.27119834916434854;0.26842454723296466;0.2675888234163331;0.2685838091684194;0.2641041365311984;0.27252595020014925;0.28446928070651556;0.30336102279666194;0.3291198427075559
2021;01;05;0.3505050876359771;0.35911076429879907;0.35695861128072914;0.34297215720198115;0.3295159508786213;0.32177391240925435;0.3036469934640523;0.31615617330438517;0.34628616493656283;0.36577147024899925;0.3851156607187281;0.39738700047493036;0.40407408259266797;0.40963553124363933;0.41636531413257344;0.4227339404527671;0.4237550508854061;0.39920880294909195;0.3809670092950675;0.37294004749304566;0.37232089173847155;0.37610298595562786;0.379641140850804;0.39794410068525676
2021;01;06;0.40631642784449423;0.4008896703756474;0.39506252436845557;0.3876018736006513;0.38864957527647737;0.3905435395888459;0.402206538209286;0.41746876190153104;0.4357478654137549;0.4507012487278647;0.4538163008571364;0.44320660865730377;0.4523689202116833;0.4597691338173101;0.45633760510663324;0.45137707521993803;0.443546037609969;0.43241909073433293;0.4175886375149829;0.413392279553113;0.4202076972657574;0.44237665965578843;0.4784835239839881;0.5082342800280436
2021;01;07;0.5164642372843024;0.5140448742565076;0.5078655832598321;0.49697103455684466;0.47998455616618035;0.44333121062034964;0.4293602707103602;0.4169313396431237;0.4014577188637854;0.38984998643055846;0.3831649831512767;0.3801454619264084;0.3761391622000588;0.3741124992649885;0.3644612520071465;0.3484078313770721;0.3324103002238958;0.3103145736933758;0.29077279326955696;0.2778867701336589;0.26558392937105635;0.2620645059592464;0.2661502124748399;0.28708880939457676
2021;01;08;0.3136520428794355;0.3141570504557071;0.3064026604021078;0.2968671274622882;0.29018939468982513;0.28013034138453535;0.2842938788248864;0.2951961864215121;0.3041701795689441;0.317783649162087;0.33393675837347625;0.3439901644164009;0.3513318435217224;0.3662576806431915;0.3771651762896623;0.3705868806115294;0.35045289289187415;0.32593325564828;0.31132504817151774;0.31246651536739256;0.30644264083949607;0.30545450641156113;0.3103161410769613;0.3250881253816405
2021;01;09;0.3404251741411674;0.3518138586968812;0.3593482495420313;0.36425795157970914;0.36724171325508287;0.36634760194043015;0.37469083621683974;0.38615008854060656;0.39288514813307096;0.4036207168057534;0.41911114695705276;0.42490530723477404;0.4221657704050479;0.4154969434832756;0.4062410996901645;0.4028955484315987;0.40341796921998324;0.4049402806612841;0.40795805108894767;0.40429680326571227;0.402276725580659;0.3966882762285998;0.3930847500961168;0.40862458534047985
2021;01;10;0.4297668337969559;0.4436884172377139;0.46047130244023793;0.4603313673474004;0.4518870448017731;0.4179159663704005;0.4007218731483366;0.40983467512495186;0.4242760197435375;0.4267697753126625;0.4376415539272226;0.4296261952416491;0.4140149271773299;0.3980439204378406;0.38635031989958607;0.380099219417871;0.3608394402605332;0.3273491048691679;0.29173593414297666;0.2741930979035212;0.26917523757830697;0.2817285555329398;0.30910274894271433;0.3278120264830269
2021;01;11;0.34078422269715264;0.3505820328154329;0.3541209969016441;0.35202632256824296;0.32329589694009087;0.2910584322771784;0.29177102551055023;0.2966226644729403;0.30044239297102926;0.2944182280570821;0.2869104989031368;0.2871429152814528;0.2929521717891309;0.30719369936902097;0.3178896168894316;0.31635334158807693;0.31424995578623605;0.2971828519573919;0.276359640070561;0.2771911296560146;0.27607066354569504;0.2694936715516656;0.26058672874686206;0.24774639403396875
2021;01;12;0.23989024017911662;0.24297250220503425;0.24642831003912521;0.25157539170454807;0.2554903947576724;0.24715855949069362;0.26023798934798825;0.2910726524866002;0.30693078555759085;0.30117421579935316;0.2835491357396477;0.2634426419702829;0.2470042424859217;0.23974754698419157;0.2402619610104711;0.2368174064273921;0.24598060734559096;0.2709672910871384;0.26709832032928504;0.24563747879774747;0.2239802610986724;0.20787235067960289;0.20311128547843588;0.21558308376868623
2021;01;13;0.23331852850713522;0.24770417803107403;0.2577353983761901;0.2688588715878508;0.2663334619037926;0.23890091378881423;0.2210497498699595;0.2168525074066535;0.20899173417463865;0.2050856200104032;0.2108351963045887;0.21067917113327456;0.2003228392925797;0.1848942751656602;0.1755561754528801;0.1655747550715788;0.1438477034850849;0.12268945609154844;0.11208039690616727;0.11219868941809708;0.11921724472487953;0.13191276251215592;0.14785704921184153;0.16152981511635794
2021;01;14;0.16955695309496344;0.16742656172965145;0.1573624698645317;0.14250643021914647;0.12961814234344252;0.12232491213786549;0.1289162300698826;0.1492970937648416;0.1465480229323563;0.13937396487776194;0.13773663410000675;0.1406399793066015;0.14403166610127324;0.1507393252595156;0.1614957892891874;0.1722483471289323;0.18230727163760543;0.19158148969853223;0.20704168849085197;0.2375858284144107;0.26384339507429266;0.255566683854626;0.25055915213605623;0.26088348361489927
2021;01;15;0.26823693715086955;0.2717524543727526;0.2727636638623155;0.27054161498970986;0.2664166388493113;0.2549337890404143;0.24706243447090487;0.23711937128253835;0.23007662313137472;0.22598329986204396;0.22431680937196102;0.22038394599362232;0.21942618506456787;0.2244125771761991;0.22913438971436326;0.22829408293190395;0.21723687518375284;0.2033599535246624;0.18794716602211814;0.17832933340118054;0.17100710507270955;0.16602120259176334;0.16347700070108778;0.16577795214510255
